Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Palm_tip_x,Thumb_tip_x,Index_tip_x,Middle_tip_x,Ring_tip_x,Pinky_tip_x,Palm_tip_y,Thumb_tip_y,Index_tip_y,Middle_tip_y,Ring_tip_y,Pinky_tip_y,Palm_tip_z,Thumb_tip_z,Index_tip_z,Middle_tip_z,Ring_tip_z,Pinky_tip_z
26,88,155,105,64,66,75,26,33,123,136,115,75,36,23,21,-16.551095962524414,35.33832550048828,25.028043746948242,6.489152431488037,-14.864265441894531,-35.85947799682617,29.552888870239258,-4.127119064331055,-46.038734436035156,-53.68293380737305,-48.78135681152344,-33.00374984741211,136.47877502441406,117.53836822509766,131.51715087890625,115.24409484863281,106.98048400878906,101.42088317871094
26,85,158,104,63,66,79,28,40,142,148,112,72,34,23,25,-16.60382080078125,35.286354064941406,24.98359489440918,6.45228385925293,-14.91793155670166,-35.89830017089844,29.53782844543457,-4.135879993438721,-46.04563522338867,-53.670448303222656,-48.78285217285156,-32.99819564819336,136.47744750976562,117.48075866699219,131.50338745117188,115.20742797851562,106.96489715576172,101.3952407836914
23,88,164,89,57,59,67,26,46,144,152,96,68,33,23,25,-16.657682418823242,35.2996711730957,24.9525203704834,6.411875247955322,-14.961705207824707,-35.941497802734375,29.523088455200195,-4.117203712463379,-46.03633117675781,-53.66801834106445,-48.780723571777344,-33.00366973876953,136.48533630371094,117.49310302734375,131.4796142578125,115.19962310791016,106.95581817626953,101.39241027832031
23,69,160,92,59,51,57,25,48,147,144,75,57,31,23,25,-16.78244972229004,36.3255615234375,24.915468215942383,6.3766770362854,-15.000320434570312,-35.973514556884766,29.48865509033203,-3.644385576248169,-45.97945785522461,-53.657249450683594,-48.778446197509766,-33.0302734375,136.560302734375,118.53211975097656,131.5047149658203,115.28437042236328,106.98925018310547,101.42020416259766
22,63,143,86,54,42,53,25,52,146,140,64,37,26,23,30,-16.916730880737305,37.967559814453125,24.876771926879883,6.372855186462402,-15.00490665435791,-35.9434814453125,29.44953727722168,-2.932662010192871,-45.91252517700195,-53.63969039916992,-48.789302825927734,-33.04480743408203,136.6984100341797,120.56155395507812,131.6168975830078,115.43492126464844,107.09180450439453,101.44532012939453
23,64,135,83,53,44,44,27,59,126,159,63,30,26,24,30,-17.086864471435547,40.73619079589844,24.83795166015625,6.414125442504883,-14.963499069213867,-35.88612365722656,29.39156723022461,-1.5744047164916992,-45.80030059814453,-53.57279968261719,-48.775787353515625,-33.05881118774414,136.93370056152344,124.82487487792969,131.7823486328125,115.6221923828125,107.22653198242188,101.48519897460938
21,63,119,88,52,52,59,26,56,102,136,100,59,25,24,28,-17.20561981201172,42.229610443115234,24.843290328979492,6.4806809425354,-14.907294273376465,-35.80975341796875,29.36835479736328,-0.614144504070282,-45.6878662109375,-53.485652923583984,-48.74063491821289,-33.03820037841797,137.1285400390625,128.02951049804688,131.92559814453125,115.76818084716797,107.33168029785156,101.51068115234375
22,48,95,89,50,56,60,25,51,97,140,111,67,29,26,27,-17.314472198486328,43.47488784790039,24.846708297729492,6.532294273376465,-14.862678527832031,-35.75235366821289,29.35038948059082,0.36381232738494873,-45.57241439819336,-53.40873336791992,-48.69684600830078,-33.00953674316406,137.2919158935547,131.4584197998047,132.01968383789062,115.89198303222656,107.39877319335938,101.50785064697266
24,66,109,94,48,59,67,28,53,94,148,146,78,32,26,26,-17.44778823852539,44.48769760131836,24.875213623046875,6.601884365081787,-14.823888778686523,-35.68123245239258,29.341094970703125,1.7228959798812866,-45.39399337768555,-53.27227783203125,-48.617393493652344,-32.93694305419922,137.49224853515625,136.55020141601562,132.083984375,116.00259399414062,107.45783996582031,101.47245788574219
22,60,113,119,47,60,69,29,49,83,141,171,93,36,25,22,-17.50140380859375,44.74970245361328,24.877422332763672,6.63580846786499,-14.801863670349121,-35.64888000488281,29.339948654174805,2.456632137298584,-45.32612609863281,-53.1916389465332,-48.56193923950195,-32.88726043701172,137.58834838867188,139.43287658691406,132.13458251953125,116.02872467041016,107.46956634521484,101.45083618164062
22,58,121,122,49,66,81,28,38,85,124,175,105,38,25,21,-17.53724479675293,44.81221008300781,24.855867385864258,6.670873165130615,-14.758451461791992,-35.62061309814453,29.304670333862305,2.9851834774017334,-45.3276481628418,-53.13618469238281,-48.50749969482422,-32.85625457763672,137.7000274658203,141.8689727783203,132.22210693359375,116.03092956542969,107.44364929199219,101.43321990966797
24,62,134,137,55,60,73,28,37,104,139,164,91,38,25,22,-17.52349853515625,44.66664505004883,24.889892578125,6.702486991882324,-14.74173355102539,-35.56481170654297,29.249515533447266,3.5758047103881836,-45.339908599853516,-53.10894775390625,-48.488338470458984,-32.80892562866211,137.8510284423828,144.93702697753906,132.30442810058594,116.05838775634766,107.47044372558594,101.42044830322266
23,66,131,145,66,64,77,28,37,109,134,162,88,38,22,19,-17.498239517211914,44.54948806762695,24.914213180541992,6.700141429901123,-14.724485397338867,-35.55074691772461,29.21372413635254,3.9719066619873047,-45.37637710571289,-53.111305236816406,-48.471046447753906,-32.79523468017578,137.94656372070312,146.8240509033203,132.3968963623047,116.09022521972656,107.4840316772461,101.44925689697266
20,52,121,147,65,61,77,25,34,107,125,131,81,38,20,21,-17.38054656982422,44.44093704223633,24.93792152404785,6.665680408477783,-14.727238655090332,-35.54374313354492,29.159223556518555,4.237898826599121,-45.478599548339844,-53.16672897338867,-48.475345611572266,-32.776180267333984,138.0760955810547,148.61883544921875,132.5032958984375,116.15899658203125,107.53572082519531,101.51679229736328
22,60,144,141,64,62,82,25,42,144,134,106,68,37,22,21,-17.184772491455078,44.34416198730469,25.011348724365234,6.620853424072266,-14.742246627807617,-35.53730773925781,29.06322479248047,4.591926097869873,-45.622703552246094,-53.25757598876953,-48.49030685424805,-32.74958038330078,138.30052185058594,151.00662231445312,132.62130737304688,116.25072479248047,107.61985778808594,101.63592529296875
24,67,163,144,68,57,77,28,45,146,133,110,63,33,20,20,-17.1761417388916,44.3343505859375,25.055740356445312,6.630445957183838,-14.733182907104492,-35.53076934814453,29.053361892700195,4.839928150177002,-45.60637664794922,-53.24974822998047,-48.479339599609375,-32.74467086791992,138.32388305664062,151.7139892578125,132.611572265625,116.24869537353516,107.61466979980469,101.6436767578125
21,67,167,135,65,61,76,28,45,140,114,108,70,35,20,20,-17.173105239868164,44.30220413208008,25.150733947753906,6.688342094421387,-14.67347240447998,-35.52940368652344,29.046926498413086,5.547314167022705,-45.56351089477539,-53.1688117980957,-48.41094207763672,-32.72798538208008,138.3656005859375,153.51055908203125,132.60494995117188,116.17813873291016,107.5753173828125,101.6732406616211
25,65,175,176,70,62,70,28,46,139,132,103,68,33,21,19,-17.15680694580078,44.31466293334961,25.22214698791504,6.749030590057373,-14.616546630859375,-35.53986358642578,29.072675704956055,6.309576988220215,-45.51580047607422,-53.06081008911133,-48.32961654663086,-32.69264602661133,138.388427734375,155.15513610839844,132.60888671875,116.11091613769531,107.57197570800781,101.72970581054688
27,76,177,173,73,68,83,29,44,140,145,105,66,32,21,22,-17.145544052124023,44.348026275634766,25.24085235595703,6.766324520111084,-14.610297203063965,-35.55324935913086,29.08712387084961,6.623366832733154,-45.499794006347656,-53.02009201049805,-48.303958892822266,-32.68186950683594,138.39404296875,155.75399780273438,132.61277770996094,116.08792877197266,107.58161163330078,101.7635269165039
28,74,189,163,74,70,79,30,38,109,142,98,64,30,20,22,-17.065963745117188,44.41720199584961,25.245140075683594,6.750884532928467,-14.644000053405762,-35.58589553833008,29.103960037231445,6.861286640167236,-45.526405334472656,-53.00808334350586,-48.291805267333984,-32.656394958496094,138.430908203125,156.32534790039062,132.63824462890625,116.10400390625,107.64714050292969,101.85137176513672
27,70,180,189,73,67,75,27,36,106,143,102,52,29,21,24,-16.88079261779785,44.71657180786133,25.289215087890625,6.699868679046631,-14.706374168395996,-35.67023849487305,29.149797439575195,7.761754989624023,-45.56379318237305,-52.990074157714844,-48.24794387817383,-32.59609603881836,138.52330017089844,158.1152801513672,132.68040466308594,116.15516662597656,107.79454803466797,102.07161712646484
27,71,183,197,76,64,71,28,36,98,144,107,48,30,21,23,-16.865659713745117,44.7695198059082,25.304288864135742,6.707629203796387,-14.710813522338867,-35.68522644042969,29.15960121154785,8.008343696594238,-45.55872344970703,-52.964569091796875,-48.23457717895508,-32.58735275268555,138.52621459960938,158.53884887695312,132.68258666992188,116.13455963134766,107.8036880493164,102.09525299072266
24,71,181,154,63,59,80,28,34,90,128,114,53,28,21,25,-16.859359741210938,44.94681167602539,25.380727767944336,6.74426794052124,-14.690370559692383,-35.69009017944336,29.171615600585938,8.557282447814941,-45.52802658081055,-52.906864166259766,-48.20109558105469,-32.57061004638672,138.5361328125,159.36460876464844,132.6907958984375,116.08834075927734,107.80538940429688,102.1214370727539
23,56,185,179,62,51,61,27,34,84,111,124,63,29,21,21,-16.850154876708984,45.12269592285156,25.45633888244629,6.7828369140625,-14.666297912597656,-35.68415069580078,29.183286666870117,8.957526206970215,-45.50380325317383,-52.84991455078125,-48.16606521606445,-32.55501174926758,138.54922485351562,159.94923400878906,132.71495056152344,116.04649353027344,107.80846405029297,102.15596771240234
21,61,168,182,65,47,56,25,33,76,121,125,61,29,22,21,-16.8436336517334,45.18941116333008,25.477642059326172,6.793257713317871,-14.658561706542969,-35.6856803894043,29.189373016357422,9.110967636108398,-45.49457931518555,-52.83308029174805,-48.1535530090332,-32.551204681396484,138.55245971679688,160.1672821044922,132.72036743164062,116.0380630493164,107.81202697753906,102.17391967773438
22,60,158,148,65,51,69,28,33,66,114,119,64,32,23,20,-16.8099365234375,45.423004150390625,25.528244018554688,6.798117637634277,-14.658305168151855,-35.693695068359375,29.215978622436523,9.525323867797852,-45.48173141479492,-52.802635192871094,-48.12491226196289,-32.52939987182617,138.56141662597656,160.7064208984375,132.7606658935547,116.04693603515625,107.85063171386719,102.23432159423828
22,58,139,130,58,51,72,27,33,76,121,138,62,35,24,22,-16.790943145751953,45.57154846191406,25.545881271362305,6.818661212921143,-14.6312255859375,-35.710845947265625,29.231306076049805,9.758667945861816,-45.4874153137207,-52.76537322998047,-48.08854675292969,-32.523590087890625,138.5584716796875,160.98159790039062,132.8038787841797,116.02619934082031,107.84542846679688,102.27074432373047
22,54,133,132,61,53,66,27,34,85,135,137,64,37,24,23,-16.767078399658203,45.72721481323242,25.55467414855957,6.848297595977783,-14.598603248596191,-35.72119140625,29.247955322265625,10.015704154968262,-45.49603271484375,-52.72645950317383,-48.05423355102539,-32.51972198486328,138.5487823486328,161.28587341308594,132.85186767578125,116.00691223144531,107.84628295898438,102.30663299560547
23,68,141,97,60,58,75,30,34,88,146,127,66,40,25,23,-16.717607498168945,45.889732360839844,25.560272216796875,6.886889934539795,-14.536797523498535,-35.7042121887207,29.274381637573242,10.271858215332031,-45.50825881958008,-52.683345794677734,-48.00898742675781,-32.50779342651367,138.5274200439453,161.60595703125,132.9152069091797,115.99906158447266,107.85839080810547,102.35108184814453
24,62,129,87,56,58,79,30,32,85,133,133,78,42,27,23,-16.688350677490234,45.990047454833984,25.5687313079834,6.909024715423584,-14.491952896118164,-35.6928596496582,29.29094123840332,10.43568229675293,-45.52205276489258,-52.65938186645508,-47.98237609863281,-32.50567626953125,138.51220703125,161.81893920898438,132.9795379638672,116.00171661376953,107.87171173095703,102.38398742675781
23,60,117,85,55,62,72,27,29,81,135,139,75,41,26,24,-16.654226303100586,46.06733703613281,25.58075714111328,6.942436695098877,-14.456331253051758,-35.657657623291016,29.31087875366211,10.570210456848145,-45.53205108642578,-52.633567810058594,-47.964378356933594,-32.49656677246094,138.50022888183594,161.9916534423828,133.0504150390625,116.01834869384766,107.9052505493164,102.4189224243164
22,57,114,102,53,58,68,27,29,71,127,109,75,36,26,22,-16.610990524291992,46.140323638916016,25.588672637939453,6.951080799102783,-14.398199081420898,-35.63380432128906,29.338485717773438,10.678572654724121,-45.550758361816406,-52.62037658691406,-47.93073272705078,-32.49009323120117,138.4884796142578,162.12469482421875,133.1542510986328,116.0654296875,107.9488525390625,102.48125457763672
23,61,117,103,50,54,65,28,35,67,112,112,71,36,26,19,-16.59181022644043,46.1655158996582,25.598241806030273,6.974920272827148,-14.368124008178711,-35.61811065673828,29.351184844970703,10.695950508117676,-45.57065963745117,-52.59038162231445,-47.91674041748047,-32.48816680908203,138.4890594482422,162.1441650390625,133.23931884765625,116.06233215332031,107.98172760009766,102.51944732666016
23,56,103,108,57,54,64,26,36,62,93,123,67,33,25,20,-16.58045196533203,46.19868087768555,25.60325813293457,7.006691932678223,-14.357617378234863,-35.597530364990234,29.359867095947266,10.715849876403809,-45.587158203125,-52.55930709838867,-47.91344451904297,-32.482601165771484,138.49269104003906,162.1696319580078,133.30865478515625,116.05509948730469,108.01700592041016,102.54389190673828
22,52,90,115,57,57,62,23,36,64,88,113,68,36,23,18,-16.574541091918945,46.22500228881836,25.603416442871094,7.022745132446289,-14.29732894897461,-35.56096267700195,29.371063232421875,10.702654838562012,-45.6057014465332,-52.542327880859375,-47.87814712524414,-32.47765350341797,138.5110626220703,162.19467163085938,133.4173583984375,116.09590911865234,108.04248046875,102.59292602539062
24,52,92,121,56,52,56,25,35,66,110,122,77,36,22,17,-16.572011947631836,46.236045837402344,25.596588134765625,7.0235748291015625,-14.263799667358398,-35.55315399169922,29.380786895751953,10.652167320251465,-45.616180419921875,-52.535911560058594,-47.85993194580078,-32.4819450378418,138.53030395507812,162.17410278320312,133.49954223632812,116.14424896240234,108.08192443847656,102.64912414550781
24,53,90,108,59,54,58,25,35,66,111,123,82,36,21,18,-16.566635131835938,46.31312561035156,25.578807830810547,7.007471084594727,-14.232166290283203,-35.55438232421875,29.390953063964844,10.530643463134766,-45.645477294921875,-52.54341125488281,-47.851078033447266,-32.497344970703125,138.57664489746094,162.04747009277344,133.653564453125,116.25202178955078,108.1827163696289,102.76194763183594
24,48,85,113,63,53,63,23,26,59,102,121,92,37,20,18,-16.5805721282959,46.37576675415039,25.55291175842285,6.9743876457214355,-14.250679969787598,-35.58890151977539,29.39491081237793,10.268837928771973,-45.66447448730469,-52.551815032958984,-47.854286193847656,-32.51619338989258,138.6396484375,161.66705322265625,133.76828002929688,116.35135650634766,108.29061889648438,102.88896179199219
23,50,82,120,76,52,53,22,23,58,101,175,105,38,19,20,-16.579626083374023,46.40319061279297,25.524633407592773,6.9402594566345215,-14.262298583984375,-35.608360290527344,29.39881706237793,9.550846099853516,-45.696144104003906,-52.56481170654297,-47.85527801513672,-32.524505615234375,138.6914825439453,160.65399169921875,133.8743133544922,116.43768310546875,108.38355255126953,102.9939956665039
22,56,112,126,75,54,52,24,24,68,111,177,103,39,19,21,-16.573835372924805,46.33993911743164,25.487834930419922,6.882707118988037,-14.272026062011719,-35.61463165283203,29.375247955322266,7.622105598449707,-45.77426528930664,-52.61903381347656,-47.87564468383789,-32.55906295776367,138.73536682128906,157.6826171875,133.9665985107422,116.52964782714844,108.47606658935547,103.128662109375
20,56,115,122,73,51,51,21,29,67,118,165,99,40,20,23,-16.561241149902344,46.29682540893555,25.4700870513916,6.8603644371032715,-14.262219429016113,-35.615779876708984,29.36338996887207,6.828925132751465,-45.81441879272461,-52.643524169921875,-47.875492095947266,-32.571937561035156,138.7371368408203,156.36407470703125,133.98683166503906,116.54590606689453,108.48876953125,103.16999053955078
21,56,124,128,73,54,59,21,33,69,126,172,99,41,21,25,-16.539207458496094,46.156646728515625,25.38927459716797,6.77195930480957,-14.231489181518555,-35.564353942871094,29.322601318359375,4.201923370361328,-45.9632453918457,-52.713802337646484,-47.851139068603516,-32.56782531738281,138.72552490234375,151.19847106933594,134.01251220703125,116.5484848022461,108.49617767333984,103.2783203125
20,56,128,123,70,60,59,21,32,78,131,172,96,40,21,25,-16.425016403198242,45.835975646972656,25.274385452270508,6.520202159881592,-14.393356323242188,-35.800132751464844,29.24315071105957,1.257540225982666,-46.224853515625,-52.92744064331055,-47.949981689453125,-32.71523666381836,138.54400634765625,144.01190185546875,133.8301544189453,116.4973373413086,108.58255004882812,103.61009979248047
23,56,143,111,51,56,60,22,33,80,138,126,78,40,22,23,-16.394920349121094,45.729183197021484,25.25301170349121,6.442773818969727,-14.453651428222656,-35.881038665771484,29.207271575927734,0.4944523572921753,-46.305458068847656,-53.007347106933594,-48.00237274169922,-32.78318786621094,138.4517364501953,141.75448608398438,133.7354278564453,116.46412658691406,108.60441589355469,103.71111297607422
22,57,126,114,48,52,58,20,35,74,170,122,71,35,22,24,-16.385936737060547,45.08493423461914,25.191190719604492,6.2709503173828125,-14.547298431396484,-35.981903076171875,29.12649154663086,-1.392336130142212,-46.46757888793945,-53.15992736816406,-48.05632781982422,-32.891746520996094,138.1836395263672,135.7046661376953,133.43092346191406,116.30616760253906,108.54679870605469,103.88416290283203
24,74,146,112,54,53,71,22,31,77,156,120,70,34,20,23,-16.385934829711914,44.57402801513672,25.148622512817383,6.17237663269043,-14.615452766418457,-36.0859489440918,29.108505249023438,-2.258214235305786,-46.536529541015625,-53.226478576660156,-48.08490753173828,-32.96685791015625,137.94595336914062,132.6648712158203,133.21353149414062,116.16445922851562,108.4771957397461,103.95218658447266
24,78,155,106,65,62,69,25,28,75,147,110,66,34,19,22,-16.373830795288086,44.281063079833984,25.12569236755371,6.127925872802734,-14.651850700378418,-36.1192626953125,29.112443923950195,-2.7971208095550537,-46.57151794433594,-53.25425338745117,-48.10331726074219,-33.002716064453125,137.70155334472656,130.36636352539062,133.0123748779297,116.01094055175781,108.3888931274414,103.93627166748047
23,84,158,107,64,57,65,24,32,65,146,106,69,33,19,23,-16.397733688354492,43.912296295166016,25.105083465576172,6.116711139678955,-14.661314964294434,-36.1466064453125,29.129619598388672,-3.359553575515747,-46.5615348815918,-53.249759674072266,-48.104339599609375,-33.04049301147461,137.4125518798828,127.80363464355469,132.78929138183594,115.81893157958984,108.2284164428711,103.82595825195312
24,80,143,108,65,59,77,24,34,67,159,104,74,33,18,23,-16.411977767944336,43.73993682861328,25.097320556640625,6.1356916427612305,-14.635412216186523,-36.134639739990234,29.14211654663086,-3.6083486080169678,-46.54700469970703,-53.23240280151367,-48.088436126708984,-33.04837417602539,137.29197692871094,126.56845092773438,132.70472717285156,115.72956848144531,108.13166046142578,103.74514770507812
24,76,145,115,77,62,86,28,30,67,135,132,82,33,16,22,-16.430362701416016,43.578575134277344,25.088918685913086,6.164961338043213,-14.598880767822266,-36.10276412963867,29.150543212890625,-3.8154280185699463,-46.53271484375,-53.215606689453125,-48.074562072753906,-33.05095672607422,137.19557189941406,125.47186279296875,132.6489715576172,115.6591796875,108.04109191894531,103.65037536621094
24,66,133,119,74,61,78,27,30,63,130,135,83,33,21,21,-16.45060157775879,43.30790710449219,25.077878952026367,6.215425968170166,-14.540633201599121,-36.05252456665039,29.15468978881836,-4.081750392913818,-46.521114349365234,-53.18754959106445,-48.04889678955078,-33.04726028442383,137.11720275878906,124.22947692871094,132.60667419433594,115.57949829101562,107.92884063720703,103.53522491455078
23,66,113,113,67,54,76,27,29,63,131,139,84,31,21,20,-16.447494506835938,43.21152114868164,25.071699142456055,6.245879650115967,-14.507333755493164,-36.01735305786133,29.15052032470703,-4.195272922515869,-46.526580810546875,-53.17409133911133,-48.03947448730469,-33.040016174316406,137.10475158691406,123.68299865722656,132.59593200683594,115.54308319091797,107.88651275634766,103.48095703125
25,59,103,109,72,65,87,28,25,63,127,134,75,35,22,17,-16.462444305419922,43.13047409057617,25.06053924560547,6.27944278717041,-14.464889526367188,-35.975250244140625,29.142141342163086,-4.2588934898376465,-46.52724075317383,-53.16579818725586,-48.03328323364258,-33.040042877197266,137.0845489501953,123.21309661865234,132.5877227783203,115.51453399658203,107.8343276977539,103.40772247314453
23,54,105,115,72,69,91,28,23,63,112,129,76,34,22,18,-16.50817108154297,42.98872375488281,25.05620765686035,6.335680961608887,-14.392828941345215,-35.900596618652344,29.12445640563965,-4.315945148468018,-46.52142333984375,-53.15331268310547,-48.02591323852539,-33.04487991333008,137.07135009765625,122.60172271728516,132.6145477294922,115.49372100830078,107.76358032226562,103.29824829101562
24,58,117,114,65,71,85,25,25,62,88,101,65,34,24,21,-16.553455352783203,42.855140686035156,25.054052352905273,6.373793125152588,-14.342780113220215,-35.84785842895508,29.114042282104492,-4.345131874084473,-46.51003646850586,-53.13992691040039,-48.02018356323242,-33.0452766418457,137.0834197998047,122.29452514648438,132.66090393066406,115.49600982666016,107.73274993896484,103.23184204101562
26,65,114,107,64,71,82,26,27,59,83,98,68,36,22,22,-16.595409393310547,42.66193771362305,25.059673309326172,6.418429851531982,-14.289790153503418,-35.78942108154297,29.106962203979492,-4.389182090759277,-46.49397659301758,-53.11975860595703,-48.011573791503906,-33.04384994506836,137.12025451660156,121.96683502197266,132.7290802001953,115.515380859375,107.72232818603516,103.19026184082031
28,65,124,110,61,67,86,25,25,66,131,117,61,38,22,21,-16.66559600830078,42.47348403930664,25.085247039794922,6.50770902633667,-14.186543464660645,-35.680171966552734,29.094236373901367,-4.378305912017822,-46.45712661743164,-53.083457946777344,-47.99644470214844,-33.042484283447266,137.21864318847656,121.73086547851562,132.86337280273438,115.57572174072266,107.73553466796875,103.15235900878906
28,63,121,109,50,56,78,24,25,68,133,123,68,39,22,22,-16.72280502319336,42.34904098510742,25.093891143798828,6.560163974761963,-14.127035140991211,-35.614627838134766,29.07710075378418,-4.36320161819458,-46.441749572753906,-53.06895065307617,-47.99349594116211,-33.051883697509766,137.3111114501953,121.64409637451172,132.98080444335938,115.64041900634766,107.76225280761719,103.1495590209961
30,72,160,106,47,48,67,26,25,72,130,134,65,38,22,22,-16.808551788330078,42.14743423461914,25.08458709716797,6.5983076095581055,-14.07722282409668,-35.56523132324219,29.05162811279297,-4.358420372009277,-46.428123474121094,-53.062095642089844,-47.994991302490234,-33.06922149658203,137.42091369628906,121.52497100830078,133.11566162109375,115.72713470458984,107.80223846435547,103.15579223632812
28,76,162,108,38,41,65,25,26,66,127,153,73,37,21,22,-16.884288787841797,41.97557067871094,25.066389083862305,6.628643035888672,-14.038748741149902,-35.53550338745117,29.0272159576416,-4.347670555114746,-46.42479705810547,-53.05965805053711,-48.002254486083984,-33.09184265136719,137.52151489257812,121.41027069091797,133.24395751953125,115.81104278564453,107.84823608398438,103.1708984375
28,88,159,113,47,49,78,25,26,66,139,155,71,36,21,21,-16.978200912475586,41.56977081298828,25.037553787231445,6.6557297706604,-14.00317096710205,-35.49494934082031,28.994800567626953,-4.38640832901001,-46.42341613769531,-53.063255310058594,-48.013282775878906,-33.11209487915039,137.6615447998047,121.082763671875,133.4011993408203,115.92958068847656,107.91971588134766,103.20502471923828
28,90,153,110,56,51,74,26,38,83,96,145,75,35,24,24,-17.03781509399414,41.292728424072266,25.009859085083008,6.652442455291748,-14.006832122802734,-35.50032043457031,28.981155395507812,-4.417163848876953,-46.4208869934082,-53.067684173583984,-48.01902389526367,-33.12485122680664,137.73924255371094,120.86560821533203,133.4901580810547,116.00077819824219,107.96031951904297,103.22926330566406
27,92,161,128,63,54,73,25,39,87,102,138,69,28,24,24,-17.10529899597168,41.040748596191406,24.982887268066406,6.652909278869629,-14.00707721710205,-35.49787521362305,28.965909957885742,-4.435390949249268,-46.41438674926758,-53.066017150878906,-48.02451705932617,-33.136474609375,137.8225860595703,120.72770690917969,133.58566284179688,116.07389831542969,108.00691223144531,103.25489807128906
26,85,121,122,62,58,67,22,39,84,102,113,70,32,24,23,-17.306352615356445,40.81303024291992,24.867191314697266,6.630845546722412,-14.013062477111816,-35.49300765991211,28.907747268676758,-4.425841808319092,-46.4188117980957,-53.06578826904297,-48.04225540161133,-33.16543960571289,138.0438690185547,121.05387878417969,133.84185791015625,116.2623291015625,108.11593627929688,103.28997039794922
26,81,101,100,63,58,70,23,36,87,103,87,64,33,25,22,-17.464942932128906,40.67446517944336,24.718324661254883,6.590075492858887,-14.003604888916016,-35.44790267944336,28.777326583862305,-4.51853084564209,-46.48759460449219,-53.137123107910156,-48.086814880371094,-33.19082260131836,138.30955505371094,121.73104095458984,134.01235961914062,116.44059753417969,108.16932678222656,103.2406234741211
26,62,109,100,59,54,59,22,42,102,95,98,67,32,26,23,-17.586223602294922,40.531009674072266,24.595712661743164,6.53010368347168,-14.0111665725708,-35.39826965332031,28.638479232788086,-4.6509904861450195,-46.536136627197266,-53.221256256103516,-48.12861633300781,-33.18843078613281,138.57383728027344,122.7823257446289,134.0770263671875,116.58787536621094,108.18770599365234,103.14358520507812
23,62,137,119,52,54,62,21,41,107,124,96,65,31,25,21,-17.758268356323242,40.1208381652832,24.500560760498047,6.463858127593994,-14.050206184387207,-35.322383880615234,28.48679542541504,-4.909000873565674,-46.46510314941406,-53.25644302368164,-48.1757698059082,-33.14624786376953,138.89328002929688,125.06706237792969,134.1086883544922,116.76741027832031,108.2548599243164,102.97798919677734
24,70,172,113,50,57,61,21,43,117,161,98,64,36,24,23,-17.898574829101562,39.79270935058594,24.521760940551758,6.453900337219238,-14.069564819335938,-35.24407958984375,28.368452072143555,-5.042088508605957,-46.31657791137695,-53.24717712402344,-48.2167854309082,-33.11738204956055,139.11911010742188,127.48792266845703,134.0441131591797,116.86863708496094,108.30389404296875,102.84077453613281
24,75,180,113,50,59,68,23,43,126,164,98,55,33,23,23,-18.00176239013672,39.59481430053711,24.613155364990234,6.483598709106445,-14.079980850219727,-35.15926742553711,28.291051864624023,-4.896892547607422,-46.06416702270508,-53.19708251953125,-48.242130279541016,-33.07820129394531,139.29981994628906,130.88247680664062,133.88876342773438,116.96539306640625,108.3720703125,102.72703552246094
24,76,193,115,50,61,64,22,46,133,176,94,49,32,21,23,-18.128154754638672,39.59882354736328,24.649343490600586,6.509563446044922,-14.099496841430664,-35.05075454711914,28.196487426757812,-3.930270195007324,-45.85392761230469,-53.129005432128906,-48.26520919799805,-33.01929473876953,139.50909423828125,137.7739715576172,133.87692260742188,117.08071899414062,108.43375396728516,102.55575561523438
23,85,213,131,50,58,66,22,41,122,173,88,40,30,19,22,-18.15888214111328,39.318050384521484,24.699935913085938,6.5446367263793945,-14.115939140319824,-35.01367950439453,28.16048240661621,-3.281806230545044,-45.75725173950195,-53.07710647583008,-48.27487564086914,-32.99394226074219,139.56668090820312,141.4717559814453,133.83128356933594,117.07312774658203,108.43818664550781,102.47801971435547
23,80,197,140,51,56,61,23,36,115,169,105,55,31,18,22,-18.197256088256836,38.91732406616211,24.753185272216797,6.567750453948975,-14.131287574768066,-34.99529266357422,28.122343063354492,-2.839816093444824,-45.68934631347656,-53.048397064208984,-48.29292297363281,-32.99496841430664,139.5794677734375,144.02182006835938,133.7935028076172,117.04971313476562,108.42048645019531,102.40670013427734
23,81,167,155,65,53,65,22,33,109,130,154,76,26,16,21,-18.244272232055664,38.23434066772461,24.804237365722656,6.5525617599487305,-14.182945251464844,-34.99330520629883,28.086164474487305,-2.0773956775665283,-45.64484405517578,-53.04389953613281,-48.325660705566406,-33.00739288330078,139.56109619140625,147.48818969726562,133.81320190429688,117.04768371582031,108.40746307373047,102.33802795410156
25,83,185,176,81,48,60,21,34,98,129,164,82,27,18,22,-18.274131774902344,37.70978546142578,24.801267623901367,6.523758888244629,-14.22443675994873,-35.012168884277344,28.03563117980957,-1.6657969951629639,-45.68471145629883,-53.078460693359375,-48.375614166259766,-33.05817413330078,139.54037475585938,149.4093017578125,133.8738250732422,117.0566177368164,108.40699768066406,102.32379150390625
